,日期,省,省确诊,省治愈,省死亡,市,确诊,治愈,死亡
0,2020-01-28,北京市,91,4,1,石景山,2,0,0
0,2020-01-28,北京市,91,4,1,顺义,2,0,0
0,2020-01-28,北京市,91,4,1,东城,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,包头,3,0,0
0,2020-01-28,内蒙古自治区,15,0,0,呼和浩特,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,呼伦贝尔,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,锡林郭勒盟,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,鄂尔多斯,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,赤峰,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,兴安盟,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,通辽,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,呼和浩特（新城区）,2,0,0
0,2020-01-28,内蒙古自治区,15,0,0,呼伦贝尔满洲里,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,锡林郭勒盟锡林浩特,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,锡林郭勒盟二连浩特,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,鄂尔多斯东胜区,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,鄂尔多斯鄂托克前旗,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,赤峰市松山区,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,赤峰市林西县,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,呼伦贝尔牙克石,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,兴安盟乌兰浩特,1,0,0
0,2020-01-28,内蒙古自治区,15,0,0,包头市昆都仑区,3,0,0
0,2020-01-28,内蒙古自治区,15,0,0,通辽市经济开发区,1,0,0
0,2020-01-28,江西省,72,3,0,南昌,17,0,0
0,2020-01-28,江西省,72,3,0,赣州,10,0,0
0,2020-01-28,江西省,72,3,0,宜春,10,0,0
0,2020-01-28,江西省,72,3,0,九江,9,0,0
0,2020-01-28,江西省,72,3,0,抚州,8,0,0
0,2020-01-28,江西省,72,3,0,上饶,7,0,0
0,2020-01-28,江西省,72,3,0,新余,3,1,0
0,2020-01-28,江西省,72,3,0,吉安,3,1,0
0,2020-01-28,江西省,72,3,0,萍乡,2,1,0
0,2020-01-28,江西省,72,3,0,景德镇,2,0,0
0,2020-01-28,江西省,72,3,0,鹰潭,1,0,0
0,2020-01-28,浙江省,173,3,0,温州,60,3,0
0,2020-01-28,浙江省,173,3,0,杭州,32,0,0
0,2020-01-28,浙江省,173,3,0,台州,22,0,0
0,2020-01-28,浙江省,173,3,0,宁波,17,0,0
0,2020-01-28,浙江省,173,3,0,嘉兴,11,0,0
0,2020-01-28,浙江省,173,3,0,绍兴,7,0,0
0,2020-01-28,浙江省,173,3,0,金华,7,0,0
0,2020-01-28,浙江省,173,3,0,衢州,5,0,0
0,2020-01-28,浙江省,173,3,0,丽水,5,0,0
0,2020-01-28,浙江省,173,3,0,舟山,4,0,0
0,2020-01-28,浙江省,173,3,0,湖州,3,0,0
0,2020-01-28,贵州省,9,0,0,黔南州,4,0,0
0,2020-01-28,贵州省,9,0,0,铜仁,2,0,0
0,2020-01-28,贵州省,9,0,0,贵阳,1,0,0
0,2020-01-28,贵州省,9,0,0,黔西南州,1,0,0
0,2020-01-28,贵州省,9,0,0,六盘水,1,0,0
0,2020-01-28,新疆维吾尔自治区,10,0,0,乌鲁木齐,5,0,0
0,2020-01-28,新疆维吾尔自治区,10,0,0,伊犁州,2,0,0
0,2020-01-28,新疆维吾尔自治区,10,0,0,吐鲁番市,1,0,0
0,2020-01-28,新疆维吾尔自治区,10,0,0,第七师,1,0,0
0,2020-01-28,新疆维吾尔自治区,10,0,0,第八师石河子市,1,0,0
0,2020-01-28,福建省,80,0,0,福州,24,0,0
0,2020-01-28,福建省,80,0,0,莆田,14,0,0
0,2020-01-28,福建省,80,0,0,泉州,13,0,0
0,2020-01-28,福建省,80,0,0,三明,8,0,0
0,2020-01-28,福建省,80,0,0,漳州,6,0,0
0,2020-01-28,福建省,80,0,0,宁德,6,0,0
0,2020-01-28,福建省,80,0,0,厦门,5,0,0
0,2020-01-28,福建省,80,0,0,南平,3,0,0
0,2020-01-28,福建省,80,0,0,龙岩,1,0,0
0,2020-01-28,河北省,33,0,1,石家庄,9,0,0
0,2020-01-28,河北省,33,0,1,廊坊,6,0,0
0,2020-01-28,河北省,33,0,1,沧州,5,0,1
0,2020-01-28,河北省,33,0,1,邯郸,4,0,0
0,2020-01-28,河北省,33,0,1,保定,3,0,0
0,2020-01-28,河北省,33,0,1,邢台,2,0,0
0,2020-01-28,河北省,33,0,1,衡水,2,0,0
0,2020-01-28,河北省,33,0,1,承德,1,0,0
0,2020-01-28,河北省,33,0,1,唐山,1,0,0
0,2020-01-28,重庆市,132,0,0,万州区,15,0,0
0,2020-01-28,重庆市,132,0,0,云阳县,10,0,0
0,2020-01-28,重庆市,132,0,0,开州区,9,0,0
0,2020-01-28,重庆市,132,0,0,忠县,9,0,0
0,2020-01-28,重庆市,132,0,0,两江新区,8,0,0
0,2020-01-28,重庆市,132,0,0,长寿区,7,0,0
0,2020-01-28,重庆市,132,0,0,大渡口区,6,0,0
0,2020-01-28,重庆市,132,0,0,渝北区,6,0,0
0,2020-01-28,重庆市,132,0,0,石柱县,6,0,0
0,2020-01-28,重庆市,132,0,0,九龙坡区,5,0,0
0,2020-01-28,重庆市,132,0,0,垫江县,5,0,0
0,2020-01-28,重庆市,132,0,0,巫山县,5,0,0
0,2020-01-28,重庆市,132,0,0,巫溪县,5,0,0
0,2020-01-28,重庆市,132,0,0,江北区,4,0,0
0,2020-01-28,重庆市,132,0,0,合川区,4,0,0
0,2020-01-28,重庆市,132,0,0,永川区,3,0,0
0,2020-01-28,重庆市,132,0,0,璧山区,3,0,0
0,2020-01-28,重庆市,132,0,0,丰都县,3,0,0
0,2020-01-28,重庆市,132,0,0,奉节县,3,0,0
0,2020-01-28,重庆市,132,0,0,江津区,2,0,0
0,2020-01-28,重庆市,132,0,0,綦江区,2,0,0
0,2020-01-28,重庆市,132,0,0,铜梁区,2,0,0
0,2020-01-28,重庆市,132,0,0,潼南区,2,0,0
0,2020-01-28,重庆市,132,0,0,涪陵区,1,0,0
0,2020-01-28,重庆市,132,0,0,巴南区,1,0,0
0,2020-01-28,重庆市,132,0,0,大足区,1,0,0
0,2020-01-28,重庆市,132,0,0,梁平区,1,0,0
0,2020-01-28,重庆市,132,0,0,城口县,1,0,0
0,2020-01-28,重庆市,132,0,0,秀山县,1,0,0
0,2020-01-28,重庆市,132,0,0,黔江区,1,0,0
0,2020-01-28,重庆市,132,0,0,南岸区,1,0,0
0,2020-01-28,山西省,20,0,0,晋中,5,0,0
0,2020-01-28,山西省,20,0,0,太原,3,0,0
0,2020-01-28,山西省,20,0,0,运城,3,0,0
0,2020-01-28,山西省,20,0,0,吕梁,3,0,0
0,2020-01-28,山西省,20,0,0,朔州,2,0,0
0,2020-01-28,山西省,20,0,0,阳泉,1,0,0
0,2020-01-28,山西省,20,0,0,大同,1,0,0
0,2020-01-28,山西省,20,0,0,长治,1,0,0
0,2020-01-28,山西省,20,0,0,临汾,1,0,0
0,2020-01-28,甘肃省,19,0,0,兰州,11,0,0
0,2020-01-28,甘肃省,19,0,0,临夏,2,0,0
0,2020-01-28,甘肃省,19,0,0,白银,1,0,0
0,2020-01-28,甘肃省,19,0,0,定西,1,0,0
0,2020-01-28,甘肃省,19,0,0,张掖,1,0,0
0,2020-01-28,甘肃省,19,0,0,陇南,1,0,0
0,2020-01-28,甘肃省,19,0,0,金昌,1,0,0
0,2020-01-28,甘肃省,19,0,0,天水,1,0,0
0,2020-01-28,甘肃省,19,0,0,白银市,1,0,0
0,2020-01-28,甘肃省,19,0,0,金昌市,1,0,0
0,2020-01-28,甘肃省,19,0,0,天水市,1,0,0
0,2020-01-28,海南省,40,0,1,三亚,14,0,0
0,2020-01-28,海南省,40,0,1,海口,7,0,0
0,2020-01-28,海南省,40,0,1,万宁,7,0,0
0,2020-01-28,海南省,40,0,1,儋州,5,0,0
0,2020-01-28,海南省,40,0,1,澄迈县,2,0,1
0,2020-01-28,海南省,40,0,1,临高县,1,0,0
0,2020-01-28,海南省,40,0,1,陵水县,1,0,0
0,2020-01-28,海南省,40,0,1,琼海市,1,0,0
0,2020-01-28,海南省,40,0,1,东方市,1,0,0
0,2020-01-28,海南省,40,0,1,琼中县,1,0,0
0,2020-01-28,吉林省,8,0,0,吉林,3,0,0
0,2020-01-28,吉林省,8,0,0,松原,2,0,0
0,2020-01-28,吉林省,8,0,0,长春,1,0,0
0,2020-01-28,吉林省,8,0,0,四平,1,0,0
0,2020-01-28,吉林省,8,0,0,公主岭,1,0,0
0,2020-01-28,宁夏回族自治区,11,0,0,银川,7,0,0
0,2020-01-28,宁夏回族自治区,11,0,0,吴忠,2,0,0
0,2020-01-28,宁夏回族自治区,11,0,0,中卫,1,0,0
0,2020-01-28,宁夏回族自治区,11,0,0,固原,1,0,0
0,2020-01-27,湖北省,1423,47,76,武汉,698,42,63
0,2020-01-27,湖北省,1423,47,76,黄冈,154,4,4
0,2020-01-27,湖北省,1423,47,76,孝感,100,0,1
0,2020-01-27,湖北省,1423,47,76,荆门,90,0,3
0,2020-01-27,湖北省,1423,47,76,咸宁,64,0,0
0,2020-01-27,湖北省,1423,47,76,随州,52,0,0
0,2020-01-27,湖北省,1423,47,76,荆州,47,1,2
0,2020-01-27,湖北省,1423,47,76,十堰,40,0,0
0,2020-01-27,湖北省,1423,47,76,黄石,36,0,1
0,2020-01-27,湖北省,1423,47,76,襄阳,36,0,0
0,2020-01-27,湖北省,1423,47,76,宜昌,31,0,1
0,2020-01-27,湖北省,1423,47,76,恩施州,25,0,0
0,2020-01-27,湖北省,1423,47,76,鄂州,20,0,0
0,2020-01-27,湖北省,1423,47,76,天门,13,0,0
0,2020-01-27,湖北省,1423,47,76,仙桃,12,0,0
0,2020-01-27,湖北省,1423,47,76,潜江,5,0,1
0,2020-01-27,广东省,151,3,0,广州,41,0,0
0,2020-01-27,广东省,151,3,0,深圳,36,3,0
0,2020-01-27,广东省,151,3,0,佛山,14,0,0
0,2020-01-27,广东省,151,3,0,珠海,12,0,0
0,2020-01-27,广东省,151,3,0,惠州,8,0,0
0,2020-01-27,广东省,151,3,0,阳江,8,0,0
0,2020-01-27,广东省,151,3,0,湛江,5,0,0
0,2020-01-27,广东省,151,3,0,中山,5,0,0
0,2020-01-27,广东省,151,3,0,肇庆,4,0,0
0,2020-01-27,广东省,151,3,0,韶关,4,0,0
0,2020-01-27,广东省,151,3,0,清远,3,0,0
0,2020-01-27,广东省,151,3,0,揭阳,3,0,0
0,2020-01-27,广东省,151,3,0,梅州,3,0,0
0,2020-01-27,广东省,151,3,0,东莞,2,0,0
0,2020-01-27,广东省,151,3,0,汕头,2,0,0
0,2020-01-27,广东省,151,3,0,汕尾,1,0,0
0,2020-01-27,黑龙江省,21,0,1,哈尔滨,8,0,0
0,2020-01-27,黑龙江省,21,0,1,大庆,5,0,0
0,2020-01-27,黑龙江省,21,0,1,绥化,3,0,1
0,2020-01-27,黑龙江省,21,0,1,牡丹江,1,0,0
0,2020-01-27,黑龙江省,21,0,1,齐齐哈尔,1,0,0
0,2020-01-27,黑龙江省,21,0,1,佳木斯,1,0,0
0,2020-01-27,黑龙江省,21,0,1,双鸭山,1,0,0
0,2020-01-27,黑龙江省,21,0,1,七台河,1,0,0
0,2020-01-27,江苏省,47,1,0,苏州,8,1,0
0,2020-01-27,江苏省,47,1,0,南京,7,0,0
0,2020-01-27,江苏省,47,1,0,常州,6,0,0
0,2020-01-27,江苏省,47,1,0,无锡,4,0,0
0,2020-01-27,江苏省,47,1,0,南通,4,0,0
0,2020-01-27,江苏省,47,1,0,扬州,4,0,0
0,2020-01-27,江苏省,47,1,0,连云港,3,0,0
0,2020-01-27,江苏省,47,1,0,徐州,3,0,0
0,2020-01-27,江苏省,47,1,0,淮安,2,0,0
0,2020-01-27,江苏省,47,1,0,泰州,2,0,0
0,2020-01-27,江苏省,47,1,0,镇江,2,0,0
0,2020-01-27,江苏省,47,1,0,盐城,1,0,0
0,2020-01-27,江苏省,47,1,0,宿迁,1,0,0
0,2020-01-27,四川省,69,0,0,成都,33,0,0
0,2020-01-27,四川省,69,0,0,绵阳,7,0,0
0,2020-01-27,四川省,69,0,0,广安,6,0,0
0,2020-01-27,四川省,69,0,0,达州,3,0,0
0,2020-01-27,四川省,69,0,0,泸州,3,0,0
0,2020-01-27,四川省,69,0,0,遂宁,2,0,0
0,2020-01-27,四川省,69,0,0,自贡,2,0,0
0,2020-01-27,四川省,69,0,0,南充,2,0,0
0,2020-01-27,四川省,69,0,0,甘孜州,2,0,0
0,2020-01-27,四川省,69,0,0,资阳,2,0,0
0,2020-01-27,四川省,69,0,0,德阳,1,0,0
0,2020-01-27,四川省,69,0,0,雅安,1,0,0
0,2020-01-27,四川省,69,0,0,内江,1,0,0
0,2020-01-27,四川省,69,0,0,乐山,1,0,0
0,2020-01-27,四川省,69,0,0,眉山,1,0,0
0,2020-01-27,四川省,69,0,0,宜宾,1,0,0
0,2020-01-27,四川省,69,0,0,凉山州,1,0,0
0,2020-01-27,陕西省,35,0,0,西安,12,0,0
0,2020-01-27,陕西省,35,0,0,安康,7,0,0
0,2020-01-27,陕西省,35,0,0,铜川,5,0,0
0,2020-01-27,陕西省,35,0,0,咸阳,4,0,0
0,2020-01-27,陕西省,35,0,0,汉中,3,0,0
0,2020-01-27,陕西省,35,0,0,延安,2,0,0
0,2020-01-27,陕西省,35,0,0,商洛,1,0,0
0,2020-01-27,陕西省,35,0,0,渭南,1,0,0
0,2020-01-27,上海市,53,3,1,外地来沪人员,23,3,0
0,2020-01-27,上海市,53,3,1,浦东新区,7,0,0
0,2020-01-27,上海市,53,3,1,长宁区,5,0,0
0,2020-01-27,上海市,53,3,1,静安区,5,0,0
0,2020-01-27,上海市,53,3,1,徐汇区,3,0,0
0,2020-01-27,上海市,53,3,1,虹口区,2,0,0
0,2020-01-27,上海市,53,3,1,闵行区,2,0,0
0,2020-01-27,上海市,53,3,1,青浦区,2,0,0
0,2020-01-27,上海市,53,3,1,黄浦区,1,0,0
0,2020-01-27,上海市,53,3,1,宝山区,1,0,0
0,2020-01-27,上海市,53,3,1,嘉定区,1,0,0
0,2020-01-27,上海市,53,3,1,奉贤区,1,0,0
0,2020-01-27,安徽省,70,0,0,合肥,13,0,0
0,2020-01-27,安徽省,70,0,0,阜阳,10,0,0
0,2020-01-27,安徽省,70,0,0,安庆,8,0,0
0,2020-01-27,安徽省,70,0,0,马鞍山,7,0,0
0,2020-01-27,安徽省,70,0,0,亳州,6,0,0
0,2020-01-27,安徽省,70,0,0,芜湖,6,0,0
0,2020-01-27,安徽省,70,0,0,六安,3,0,0
0,2020-01-27,安徽省,70,0,0,铜陵,3,0,0
0,2020-01-27,安徽省,70,0,0,宿州,3,0,0
0,2020-01-27,安徽省,70,0,0,蚌埠,3,0,0
0,2020-01-27,安徽省,70,0,0,滁州,2,0,0
0,2020-01-27,安徽省,70,0,0,淮南,2,0,0
0,2020-01-27,安徽省,70,0,0,池州,1,0,0
0,2020-01-27,安徽省,70,0,0,宣城,1,0,0
0,2020-01-27,安徽省,70,0,0,淮北,1,0,0
0,2020-01-27,安徽省,70,0,0,黄山,1,0,0
0,2020-01-27,湖南省,100,0,0,长沙,22,0,0
0,2020-01-27,湖南省,100,0,0,常德,12,0,0
0,2020-01-27,湖南省,100,0,0,怀化,11,0,0
0,2020-01-27,湖南省,100,0,0,邵阳,8,0,0
0,2020-01-27,湖南省,100,0,0,岳阳,7,0,0
0,2020-01-27,湖南省,100,0,0,娄底,7,0,0
0,2020-01-27,湖南省,100,0,0,益阳,7,0,0
0,2020-01-27,湖南省,100,0,0,郴州,6,0,0
0,2020-01-27,湖南省,100,0,0,株洲,5,0,0
0,2020-01-27,湖南省,100,0,0,永州,4,0,0
0,2020-01-27,湖南省,100,0,0,湘潭,4,0,0
0,2020-01-27,湖南省,100,0,0,衡阳,4,0,0
0,2020-01-27,湖南省,100,0,0,湘西自治州,3,0,0
0,2020-01-27,广西壮族自治区,46,0,0,桂林,14,0,0
0,2020-01-27,广西壮族自治区,46,0,0,北海,9,0,0
0,2020-01-27,广西壮族自治区,46,0,0,柳州,6,0,0
0,2020-01-27,广西壮族自治区,46,0,0,南宁,5,0,0
0,2020-01-27,广西壮族自治区,46,0,0,河池,3,0,0
0,2020-01-27,广西壮族自治区,46,0,0,防城港,3,0,0
0,2020-01-27,广西壮族自治区,46,0,0,梧州,2,0,0
0,2020-01-27,广西壮族自治区,46,0,0,百色,2,0,0
0,2020-01-27,广西壮族自治区,46,0,0,玉林,2,0,0
0,2020-01-27,山东省,75,1,0,青岛,13,1,0
0,2020-01-27,山东省,75,1,0,威海,9,0,0
0,2020-01-27,山东省,75,1,0,烟台,8,0,0
0,2020-01-27,山东省,75,1,0,临沂,7,0,0
0,2020-01-27,山东省,75,1,0,济南,7,0,0
0,2020-01-27,山东省,75,1,0,德州,6,0,0
0,2020-01-27,山东省,75,1,0,日照,5,0,0
0,2020-01-27,山东省,75,1,0,济宁,5,0,0
0,2020-01-27,山东省,75,1,0,菏泽,4,0,0
0,2020-01-27,山东省,75,1,0,潍坊,3,0,0
0,2020-01-27,山东省,75,1,0,滨州,3,0,0
0,2020-01-27,山东省,75,1,0,淄博,2,0,0
0,2020-01-27,山东省,75,1,0,枣庄,2,0,0
0,2020-01-27,山东省,75,1,0,聊城,1,0,0
0,2020-01-27,辽宁省,27,0,0,沈阳,7,0,0
0,2020-01-27,辽宁省,27,0,0,大连,5,0,0
0,2020-01-27,辽宁省,27,0,0,丹东,4,0,0
0,2020-01-27,辽宁省,27,0,0,朝阳,2,0,0
0,2020-01-27,辽宁省,27,0,0,铁岭,2,0,0
0,2020-01-27,辽宁省,27,0,0,葫芦岛,2,0,0
0,2020-01-27,辽宁省,27,0,0,本溪,2,0,0
0,2020-01-27,辽宁省,27,0,0,盘锦,2,0,0
0,2020-01-27,辽宁省,27,0,0,营口,1,0,0
0,2020-01-27,青海省,6,0,0,西宁,6,0,0
0,2020-01-27,云南省,26,0,0,昆明,7,0,0
0,2020-01-27,云南省,26,0,0,丽江,5,0,0
0,2020-01-27,云南省,26,0,0,保山,3,0,0
0,2020-01-27,云南省,26,0,0,曲靖,2,0,0
0,2020-01-27,云南省,26,0,0,红河,2,0,0
0,2020-01-27,云南省,26,0,0,大理,2,0,0
0,2020-01-27,云南省,26,0,0,德宏,2,0,0
0,2020-01-27,云南省,26,0,0,西双版纳,1,0,0
0,2020-01-27,云南省,26,0,0,玉溪,1,0,0
0,2020-01-27,云南省,26,0,0,昭通,1,0,0
0,2020-01-27,河南省,128,0,1,郑州,29,0,0
0,2020-01-27,河南省,128,0,1,信阳,23,0,0
0,2020-01-27,河南省,128,0,1,南阳,19,0,1
0,2020-01-27,河南省,128,0,1,周口,11,0,0
0,2020-01-27,河南省,128,0,1,驻马店,9,0,0
0,2020-01-27,河南省,128,0,1,安阳市,7,0,0
0,2020-01-27,河南省,128,0,1,漯河,6,0,0
0,2020-01-27,河南省,128,0,1,商丘,6,0,0
0,2020-01-27,河南省,128,0,1,平顶山,5,0,0
0,2020-01-27,河南省,128,0,1,新乡,4,0,0
0,2020-01-27,河南省,128,0,1,三门峡,3,0,0
0,2020-01-27,河南省,128,0,1,洛阳,2,0,0
0,2020-01-27,河南省,128,0,1,鹤壁市,2,0,0
0,2020-01-27,河南省,128,0,1,开封,1,0,0
0,2020-01-27,河南省,128,0,1,许昌,1,0,0
0,2020-01-27,河南省,128,0,1,鹤壁,2,0,0
0,2020-01-27,河南省,128,0,1,漯河市,3,0,0
0,2020-01-27,天津市,22,0,0,河北区,7,0,0
0,2020-01-27,天津市,22,0,0,河东区,5,0,0
0,2020-01-27,天津市,22,0,0,河西区,3,0,0
0,2020-01-27,天津市,22,0,0,外地来津,2,0,0
0,2020-01-27,天津市,22,0,0,滨海新区,1,0,0
0,2020-01-27,天津市,22,0,0,和平区,1,0,0
0,2020-01-27,天津市,22,0,0,南开区,1,0,0
0,2020-01-27,天津市,22,0,0,西青区,1,0,0
0,2020-01-27,天津市,22,0,0,红桥区,1,0,0
0,2020-01-27,北京市,80,2,1,海淀,17,0,0
0,2020-01-27,北京市,80,2,1,朝阳,17,0,0
0,2020-01-27,北京市,80,2,1,外地来京人员,11,0,0
0,2020-01-27,北京市,80,2,1,西城,7,0,0
0,2020-01-27,北京市,80,2,1,昌平,7,0,0
0,2020-01-27,北京市,80,2,1,通州,7,0,0
0,2020-01-27,北京市,80,2,1,大兴,5,2,0
0,2020-01-27,北京市,80,2,1,丰台,4,0,0
0,2020-01-27,北京市,80,2,1,石景山,2,0,0
0,2020-01-27,北京市,80,2,1,东城,2,0,0
0,2020-01-27,北京市,80,2,1,顺义,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,包头市东河区,2,0,0
0,2020-01-27,内蒙古自治区,11,0,0,锡林郭勒盟锡林浩特,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,鄂尔多斯东胜区,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,赤峰市松山区,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,呼伦贝尔满洲里,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,兴安盟乌兰浩特,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,通辽市经济开发区,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,锡林郭勒盟二连浩特,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,鄂尔多斯鄂托克前旗,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,呼伦贝尔牙克石,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,满洲里,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,锡林郭勒盟,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,鄂尔多斯,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,赤峰,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,兴安盟,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,通辽,1,0,0
0,2020-01-27,内蒙古自治区,11,0,0,包头,2,0,0
0,2020-01-27,内蒙古自治区,11,0,0,呼伦贝尔牙克石市,1,0,0
0,2020-01-27,江西省,48,1,0,南昌,8,0,0
0,2020-01-27,江西省,48,1,0,赣州,7,0,0
0,2020-01-27,江西省,48,1,0,抚州,7,0,0
0,2020-01-27,江西省,48,1,0,上饶,6,0,0
0,2020-01-27,江西省,48,1,0,宜春,6,0,0
0,2020-01-27,江西省,48,1,0,九江,4,0,0
0,2020-01-27,江西省,48,1,0,吉安,3,0,0
0,2020-01-27,江西省,48,1,0,新余,3,0,0
0,2020-01-27,江西省,48,1,0,萍乡,2,0,0
0,2020-01-27,江西省,48,1,0,景德镇,2,0,0
0,2020-01-27,浙江省,128,1,0,温州,32,1,0
0,2020-01-27,浙江省,128,1,0,杭州,27,0,0
0,2020-01-27,浙江省,128,1,0,台州,22,0,0
0,2020-01-27,浙江省,128,1,0,宁波,13,0,0
0,2020-01-27,浙江省,128,1,0,嘉兴,8,0,0
0,2020-01-27,浙江省,128,1,0,绍兴,6,0,0
0,2020-01-27,浙江省,128,1,0,金华,5,0,0
0,2020-01-27,浙江省,128,1,0,衢州,5,0,0
0,2020-01-27,浙江省,128,1,0,舟山,4,0,0
0,2020-01-27,浙江省,128,1,0,丽水,3,0,0
0,2020-01-27,浙江省,128,1,0,湖州,3,0,0
0,2020-01-27,贵州省,7,0,0,铜仁,2,0,0
0,2020-01-27,贵州省,7,0,0,黔南州,2,0,0
0,2020-01-27,贵州省,7,0,0,贵阳,1,0,0
0,2020-01-27,贵州省,7,0,0,黔西南州,1,0,0
0,2020-01-27,贵州省,7,0,0,六盘水,1,0,0
0,2020-01-27,新疆维吾尔自治区,5,0,0,乌鲁木齐,4,0,0
0,2020-01-27,新疆维吾尔自治区,5,0,0,伊犁州,1,0,0
0,2020-01-27,福建省,59,0,0,福州,18,0,0
0,2020-01-27,福建省,59,0,0,泉州,10,0,0
0,2020-01-27,福建省,59,0,0,莆田,10,0,0
0,2020-01-27,福建省,59,0,0,宁德,6,0,0
0,2020-01-27,福建省,59,0,0,漳州,5,0,0
0,2020-01-27,福建省,59,0,0,厦门,4,0,0
0,2020-01-27,福建省,59,0,0,三明,4,0,0
0,2020-01-27,福建省,59,0,0,南平,2,0,0
0,2020-01-27,河北省,18,0,1,石家庄,7,0,0
0,2020-01-27,河北省,18,0,1,保定,3,0,0
0,2020-01-27,河北省,18,0,1,沧州,2,0,1
0,2020-01-27,河北省,18,0,1,邯郸市,2,0,0
0,2020-01-27,河北省,18,0,1,廊坊,2,0,0
0,2020-01-27,河北省,18,0,1,承德,1,0,0
0,2020-01-27,河北省,18,0,1,邢台,1,0,0
0,2020-01-27,重庆市,110,0,0,万州区,14,0,0
0,2020-01-27,重庆市,110,0,0,云阳县,8,0,0
0,2020-01-27,重庆市,110,0,0,开州区,7,0,0
0,2020-01-27,重庆市,110,0,0,两江新区,7,0,0
0,2020-01-27,重庆市,110,0,0,长寿区,6,0,0
0,2020-01-27,重庆市,110,0,0,忠县,6,0,0
0,2020-01-27,重庆市,110,0,0,大渡口区,6,0,0
0,2020-01-27,重庆市,110,0,0,渝北区,5,0,0
0,2020-01-27,重庆市,110,0,0,巫山县,5,0,0
0,2020-01-27,重庆市,110,0,0,巫溪县,5,0,0
0,2020-01-27,重庆市,110,0,0,九龙坡区,4,0,0
0,2020-01-27,重庆市,110,0,0,垫江县,4,0,0
0,2020-01-27,重庆市,110,0,0,永川区,3,0,0
0,2020-01-27,重庆市,110,0,0,奉节县,3,0,0
0,2020-01-27,重庆市,110,0,0,石柱县,3,0,0
0,2020-01-27,重庆市,110,0,0,江北区,3,0,0
0,2020-01-27,重庆市,110,0,0,合川区,3,0,0
0,2020-01-27,重庆市,110,0,0,璧山区,3,0,0
0,2020-01-27,重庆市,110,0,0,丰都县,3,0,0
0,2020-01-27,重庆市,110,0,0,江津区,2,0,0
0,2020-01-27,重庆市,110,0,0,潼南区,2,0,0
0,2020-01-27,重庆市,110,0,0,铜梁区,1,0,0
0,2020-01-27,重庆市,110,0,0,大足区,1,0,0
0,2020-01-27,重庆市,110,0,0,涪陵区,1,0,0
0,2020-01-27,重庆市,110,0,0,秀山县,1,0,0
0,2020-01-27,重庆市,110,0,0,梁平区,1,0,0
0,2020-01-27,重庆市,110,0,0,城口县,1,0,0
0,2020-01-27,重庆市,110,0,0,巴南区,1,0,0
0,2020-01-27,重庆市,110,0,0,綦江区,1,0,0
0,2020-01-27,山西省,13,0,0,晋中,2,0,0
0,2020-01-27,山西省,13,0,0,太原,2,0,0
0,2020-01-27,山西省,13,0,0,运城,2,0,0
0,2020-01-27,山西省,13,0,0,朔州,2,0,0
0,2020-01-27,山西省,13,0,0,阳泉,1,0,0
0,2020-01-27,山西省,13,0,0,大同,1,0,0
0,2020-01-27,山西省,13,0,0,长治,1,0,0
0,2020-01-27,山西省,13,0,0,临汾,1,0,0
0,2020-01-27,山西省,13,0,0,吕梁,1,0,0
0,2020-01-27,甘肃省,14,0,0,兰州,8,0,0
0,2020-01-27,甘肃省,14,0,0,临夏,2,0,0
0,2020-01-27,甘肃省,14,0,0,白银,1,0,0
0,2020-01-27,甘肃省,14,0,0,定西,1,0,0
0,2020-01-27,甘肃省,14,0,0,张掖,1,0,0
0,2020-01-27,甘肃省,14,0,0,陇南,1,0,0
0,2020-01-27,海南省,33,0,1,三亚,11,0,0
0,2020-01-27,海南省,33,0,1,万宁,7,0,0
