,日期,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
2950,2020-02-19,河南省,1262,573,19,南阳,0,1,0,155,66,2
2951,2020-02-19,河南省,1262,573,19,郑州,2,0,0,156,77,0
2952,2020-02-19,河南省,1262,573,19,驻马店,0,4,0,139,83,0
2953,2020-02-19,河南省,1262,573,19,周口,0,2,0,76,34,0
2954,2020-02-19,河南省,1262,573,19,商丘,0,4,0,91,50,3
2955,2020-02-19,河南省,1262,573,19,新乡,0,3,1,57,24,3
2956,2020-02-19,河南省,1262,573,19,平顶山,0,4,0,58,31,1
2957,2020-02-19,河南省,1262,573,19,安阳,0,2,0,52,28,0
2958,2020-02-19,河南省,1262,573,19,许昌,1,5,0,39,16,0
2959,2020-02-19,河南省,1262,573,19,焦作,0,1,0,32,8,1
2960,2020-02-19,河南省,1262,573,19,漯河,0,1,0,34,14,0
2961,2020-02-19,河南省,1262,573,19,洛阳,0,1,0,31,13,1
2962,2020-02-19,河南省,1262,573,19,开封,0,2,0,26,11,0
2963,2020-02-19,河南省,1262,573,19,鹤壁,0,3,0,19,8,0
2964,2020-02-19,河南省,1262,573,19,濮阳,0,3,0,17,7,0
2965,2020-02-19,河南省,1262,573,19,济源,0,2,0,5,2,0
2966,2020-02-19,河南省,1262,573,19,三门峡,0,1,0,7,5,0
2967,2020-02-19,河南省,1262,573,19,待明确地区,0,10,-1,0,10,6
2968,2020-02-19,广西壮族自治区,244,86,2,南宁,0,5,0,54,23,0
2969,2020-02-19,广西壮族自治区,244,86,2,北海,0,4,0,44,14,1
2970,2020-02-19,广西壮族自治区,244,86,2,河池,1,3,0,23,3,1
2971,2020-02-19,广西壮族自治区,244,86,2,桂林,0,-2,0,31,15,0
2972,2020-02-19,广西壮族自治区,244,86,2,柳州,0,2,0,24,10,0
2973,2020-02-19,广西壮族自治区,244,86,2,防城港,0,5,0,18,6,0
2974,2020-02-19,广西壮族自治区,244,86,2,来宾,0,0,0,11,0,0
2975,2020-02-19,广西壮族自治区,244,86,2,玉林,1,0,0,11,4,0
2976,2020-02-19,广西壮族自治区,244,86,2,钦州,0,0,0,8,1,0
2977,2020-02-19,广西壮族自治区,244,86,2,贵港,0,0,0,8,3,0
2978,2020-02-19,广西壮族自治区,244,86,2,贺州,0,0,0,4,0,0
2979,2020-02-19,广西壮族自治区,244,86,2,百色,0,0,0,3,2,0
2980,2020-02-19,广西壮族自治区,244,86,2,梧州,0,0,0,5,5,0
2981,2020-02-19,陕西省,242,102,0,西安,1,4,0,118,44,0
2982,2020-02-19,陕西省,242,102,0,汉中,1,0,0,26,5,0
2983,2020-02-19,陕西省,242,102,0,渭南,0,1,0,15,4,0
2984,2020-02-19,陕西省,242,102,0,安康,0,5,0,25,15,0
2985,2020-02-19,陕西省,242,102,0,咸阳,0,1,0,17,8,0
2986,2020-02-19,陕西省,242,102,0,商洛,0,0,0,7,2,0
2987,2020-02-19,陕西省,242,102,0,宝鸡,0,0,0,13,9,0
2988,2020-02-19,陕西省,242,102,0,延安,0,0,0,8,6,0
2989,2020-02-19,陕西省,242,102,0,铜川,0,2,0,8,6,0
2990,2020-02-19,陕西省,242,102,0,榆林,0,0,0,3,1,0
2991,2020-02-19,陕西省,242,102,0,杨凌,0,0,0,1,0,0
2992,2020-02-19,陕西省,242,102,0,韩城,0,0,0,1,1,0
2993,2020-02-19,陕西省,242,102,0,待明确地区,0,0,0,0,1,0
2994,2020-02-19,广东省,1331,606,5,深圳,0,19,0,416,182,2
2995,2020-02-19,广东省,1331,606,5,广州,0,6,0,339,148,0
2996,2020-02-19,广东省,1331,606,5,东莞,0,0,0,91,24,1
2997,2020-02-19,广东省,1331,606,5,珠海,0,2,1,98,45,1
2998,2020-02-19,广东省,1331,606,5,佛山,0,6,0,84,33,0
2999,2020-02-19,广东省,1331,606,5,中山,0,0,0,66,40,0
3000,2020-02-19,广东省,1331,606,5,惠州,3,2,0,62,38,0
3001,2020-02-19,广东省,1331,606,5,江门,0,1,0,23,9,0
3002,2020-02-19,广东省,1331,606,5,湛江,0,0,0,22,11,0
3003,2020-02-19,广东省,1331,606,5,肇庆,0,0,0,18,8,1
3004,2020-02-19,广东省,1331,606,5,茂名,0,0,0,14,6,0
3005,2020-02-19,广东省,1331,606,5,汕头,0,3,0,25,18,0
3006,2020-02-19,广东省,1331,606,5,梅州,0,2,0,16,10,0
3007,2020-02-19,广东省,1331,606,5,韶关,0,0,0,10,5,0
3008,2020-02-19,广东省,1331,606,5,阳江,0,0,0,13,9,0
3009,2020-02-19,广东省,1331,606,5,揭阳,0,0,0,8,4,0
3010,2020-02-19,广东省,1331,606,5,清远,0,0,0,12,9,0
3011,2020-02-19,广东省,1331,606,5,汕尾,0,0,0,5,2,0
3012,2020-02-19,广东省,1331,606,5,河源,0,0,0,4,1,0
3013,2020-02-19,广东省,1331,606,5,潮州,0,0,0,5,4,0
3014,2020-02-19,广东省,1331,606,5,待明确地区,0,-5,0,0,6,0
3015,2020-02-19,浙江省,1174,604,0,温州,0,20,0,504,228,0
3016,2020-02-19,浙江省,1174,604,0,台州,0,5,0,146,74,0
3017,2020-02-19,浙江省,1174,604,0,宁波,0,21,0,156,89,0
3018,2020-02-19,浙江省,1174,604,0,杭州,1,14,0,169,108,0
3019,2020-02-19,浙江省,1174,604,0,嘉兴,1,2,0,44,17,0
3020,2020-02-19,浙江省,1174,604,0,金华,0,3,0,55,33,0
3021,2020-02-19,浙江省,1174,604,0,绍兴,0,0,0,42,20,0
3022,2020-02-19,浙江省,1174,604,0,衢州,0,0,0,21,10,0
3023,2020-02-19,浙江省,1174,604,0,舟山,0,0,0,10,5,0
3024,2020-02-19,浙江省,1174,604,0,湖州,0,1,0,10,6,0
3025,2020-02-19,浙江省,1174,604,0,丽水,0,3,0,17,14,0
3026,2020-02-19,黑龙江省,470,120,12,哈尔滨,2,1,0,192,48,3
3027,2020-02-19,黑龙江省,470,120,12,鸡西,0,1,0,46,3,0
3028,2020-02-19,黑龙江省,470,120,12,双鸭山,0,4,1,52,8,3
3029,2020-02-19,黑龙江省,470,120,12,齐齐哈尔,0,0,0,43,10,1
3030,2020-02-19,黑龙江省,470,120,12,绥化,1,2,0,47,18,4
3031,2020-02-19,黑龙江省,470,120,12,大庆,3,0,0,23,7,1
3032,2020-02-19,黑龙江省,470,120,12,牡丹江,0,0,0,13,1,0
3033,2020-02-19,黑龙江省,470,120,12,七台河,0,0,0,17,6,0
3034,2020-02-19,黑龙江省,470,120,12,黑河,0,3,0,14,3,0
3035,2020-02-19,黑龙江省,470,120,12,佳木斯,0,1,0,15,12,0
3036,2020-02-19,黑龙江省,470,120,12,鹤岗,0,0,0,5,2,0
3037,2020-02-19,黑龙江省,470,120,12,伊春,0,0,0,1,0,0
3038,2020-02-19,黑龙江省,470,120,12,大兴安岭,0,1,0,2,2,0
3039,2020-02-19,福建省,293,112,0,福州,0,5,0,71,33,0
3040,2020-02-19,福建省,293,112,0,莆田,0,2,0,55,19,0
3041,2020-02-19,福建省,293,112,0,泉州,0,0,0,46,13,0
3042,2020-02-19,福建省,293,112,0,厦门,0,1,0,35,10,0
3043,2020-02-19,福建省,293,112,0,宁德,1,6,0,26,12,0
3044,2020-02-19,福建省,293,112,0,南平,0,0,0,20,8,0
3045,2020-02-19,福建省,293,112,0,漳州,0,3,0,20,11,0
3046,2020-02-19,福建省,293,112,0,三明,0,2,0,14,5,0
3047,2020-02-19,福建省,293,112,0,龙岩,0,0,0,6,1,0
3048,2020-02-19,福建省,293,112,0,待明确地区,0,2,0,0,3,0
3049,2020-02-19,河北省,306,152,4,唐山,4,1,0,55,13,1
3050,2020-02-19,河北省,306,152,4,沧州,0,0,0,48,18,2
3051,2020-02-19,河北省,306,152,4,邯郸,0,1,0,31,13,0
3052,2020-02-19,河北省,306,152,4,石家庄,0,2,0,28,13,0
3053,2020-02-19,河北省,306,152,4,邢台,0,0,0,23,10,1
3054,2020-02-19,河北省,306,152,4,张家口,0,9,0,34,24,0
3055,2020-02-19,河北省,306,152,4,廊坊,0,2,0,30,20,0
3056,2020-02-19,河北省,306,152,4,秦皇岛,0,0,0,10,4,0
3057,2020-02-19,河北省,306,152,4,保定,0,1,0,32,27,0
3058,2020-02-19,河北省,306,152,4,承德,0,0,0,7,4,0
3059,2020-02-19,河北省,306,152,4,衡水,0,0,0,8,6,0
3060,2020-02-19,安徽省,986,413,6,蚌埠,1,0,0,159,30,5
3061,2020-02-19,安徽省,986,413,6,合肥,0,4,0,173,75,1
3062,2020-02-19,安徽省,986,413,6,阜阳,1,17,0,155,64,0
3063,2020-02-19,安徽省,986,413,6,亳州,0,11,0,108,58,0
3064,2020-02-19,安徽省,986,413,6,安庆,0,5,0,83,44,0
3065,2020-02-19,安徽省,986,413,6,六安,1,7,0,69,30,0
3066,2020-02-19,安徽省,986,413,6,马鞍山,1,1,0,37,15,0
3067,2020-02-19,安徽省,986,413,6,宿州,0,3,0,41,20,0
3068,2020-02-19,安徽省,986,413,6,铜陵,0,0,0,29,12,0
3069,2020-02-19,安徽省,986,413,6,芜湖,0,0,0,33,17,0
3070,2020-02-19,安徽省,986,413,6,淮南,0,0,0,27,11,0
3071,2020-02-19,安徽省,986,413,6,淮北,0,0,0,27,13,0
3072,2020-02-19,安徽省,986,413,6,池州,0,1,0,17,7,0
3073,2020-02-19,安徽省,986,413,6,滁州,0,0,0,13,7,0
3074,2020-02-19,安徽省,986,413,6,黄山,0,3,0,9,6,0
3075,2020-02-19,安徽省,986,413,6,宣城,0,0,0,6,4,0
3076,2020-02-19,湖南省,1008,561,4,长沙,0,6,0,241,98,2
3077,2020-02-19,湖南省,1008,561,4,岳阳,0,0,0,155,64,1
3078,2020-02-19,湖南省,1008,561,4,株洲,0,3,0,78,40,0
3079,2020-02-19,湖南省,1008,561,4,邵阳,1,1,0,102,71,1
3080,2020-02-19,湖南省,1008,561,4,常德,0,6,0,79,49,0
3081,2020-02-19,湖南省,1008,561,4,娄底,0,7,0,76,47,0
3082,2020-02-19,湖南省,1008,561,4,益阳,0,4,0,59,35,0
3083,2020-02-19,湖南省,1008,561,4,湘潭,0,1,0,35,17,0
3084,2020-02-19,湖南省,1008,561,4,衡阳,0,4,0,48,32,0
3085,2020-02-19,湖南省,1008,561,4,永州,0,0,0,43,30,0
3086,2020-02-19,湖南省,1008,561,4,郴州,0,2,0,39,29,0
3087,2020-02-19,湖南省,1008,561,4,怀化,0,0,0,40,37,0
3088,2020-02-19,湖南省,1008,561,4,湘西自治州,0,0,0,8,7,0
3089,2020-02-19,湖南省,1008,561,4,张家界,0,0,0,5,5,0
3090,2020-02-19,四川省,514,188,3,成都,1,5,0,141,61,1
3091,2020-02-19,四川省,514,188,3,甘孜州,3,0,0,65,8,0
3092,2020-02-19,四川省,514,188,3,达州,1,2,0,40,11,0
3093,2020-02-19,四川省,514,188,3,南充,0,2,0,38,14,0
3094,2020-02-19,四川省,514,188,3,巴中,0,0,0,24,3,0
3095,2020-02-19,四川省,514,188,3,内江,0,0,0,22,6,0
3096,2020-02-19,四川省,514,188,3,德阳,0,0,0,17,1,0
3097,2020-02-19,四川省,514,188,3,泸州,1,2,0,20,5,0
3098,2020-02-19,四川省,514,188,3,广安,0,4,0,30,18,0
3099,2020-02-19,四川省,514,188,3,绵阳,0,1,0,22,10,0
3100,2020-02-19,四川省,514,188,3,凉山州,0,0,0,13,5,0
3101,2020-02-19,四川省,514,188,3,遂宁,0,1,0,17,10,0
3102,2020-02-19,四川省,514,188,3,攀枝花,0,0,0,16,11,0
3103,2020-02-19,四川省,514,188,3,宜宾,0,1,0,12,7,0
3104,2020-02-19,四川省,514,188,3,自贡,0,0,0,9,4,0
3105,2020-02-19,四川省,514,188,3,眉山,0,1,0,8,3,0
3106,2020-02-19,四川省,514,188,3,雅安,0,0,0,7,2,0
3107,2020-02-19,四川省,514,188,3,广元,0,0,0,6,4,0
3108,2020-02-19,四川省,514,188,3,乐山,0,0,0,3,2,0
3109,2020-02-19,四川省,514,188,3,资阳,0,0,0,3,2,0
3110,2020-02-19,四川省,514,188,3,阿坝州,0,0,0,1,1,0
3111,2020-02-19,四川省,514,188,3,待明确地区,0,0,0,0,0,2
3112,2020-02-19,江苏省,631,318,0,南京,1,3,0,93,38,0
3113,2020-02-19,江苏省,631,318,0,苏州,0,2,0,87,33,0
3114,2020-02-19,江苏省,631,318,0,淮安,0,4,0,66,32,0
3115,2020-02-19,江苏省,631,318,0,连云港,0,3,0,48,17,0
3116,2020-02-19,江苏省,631,318,0,徐州,0,9,0,79,51,0
3117,2020-02-19,江苏省,631,318,0,无锡,0,6,0,55,27,0
3118,2020-02-19,江苏省,631,318,0,常州,1,0,0,51,27,0
3119,2020-02-19,江苏省,631,318,0,南通,0,4,0,40,23,0
3120,2020-02-19,江苏省,631,318,0,泰州,0,0,0,37,22,0
3121,2020-02-19,江苏省,631,318,0,扬州,0,0,0,23,11,0
3122,2020-02-19,江苏省,631,318,0,宿迁,0,0,0,13,7,0
3123,2020-02-19,江苏省,631,318,0,镇江,0,0,0,12,6,0
3124,2020-02-19,江苏省,631,318,0,盐城,0,7,0,27,24,0
3125,2020-02-19,江苏省,631,318,0,待明确,0,0,0,0,16,0
3126,2020-02-19,重庆市,555,254,5,万州区,0,0,0,108,41,3
3127,2020-02-19,重庆市,555,254,5,江北区,0,0,0,28,5,0
3128,2020-02-19,重庆市,555,254,5,合川区,0,0,0,23,7,0
3129,2020-02-19,重庆市,555,254,5,綦江区,0,0,0,23,7,0
3130,2020-02-19,重庆市,555,254,5,潼南区,0,0,0,18,2,0
3131,2020-02-19,重庆市,555,254,5,垫江县,0,0,0,20,6,0
3132,2020-02-19,重庆市,555,254,5,奉节县,0,0,0,20,7,0
3133,2020-02-19,重庆市,555,254,5,长寿区,0,0,0,21,9,0
3134,2020-02-19,重庆市,555,254,5,南岸区,0,0,0,15,3,0
3135,2020-02-19,重庆市,555,254,5,两江新区,0,0,0,17,7,0
3136,2020-02-19,重庆市,555,254,5,九龙坡区,0,0,0,20,10,1
3137,2020-02-19,重庆市,555,254,5,渝北区,0,0,0,16,7,0
3138,2020-02-19,重庆市,555,254,5,大足区,0,0,0,14,5,0
3139,2020-02-19,重庆市,555,254,5,云阳县,0,0,0,25,17,0
3140,2020-02-19,重庆市,555,254,5,渝中区,0,0,0,20,12,0
3141,2020-02-19,重庆市,555,254,5,忠县,0,0,0,20,12,0
3142,2020-02-19,重庆市,555,254,5,丰都县,0,0,0,10,3,0
3143,2020-02-19,重庆市,555,254,5,沙坪坝区,0,0,0,8,1,0
3144,2020-02-19,重庆市,555,254,5,开州区,0,0,0,20,13,1
3145,2020-02-19,重庆市,555,254,5,石柱县,0,0,0,14,8,0
3146,2020-02-19,重庆市,555,254,5,铜梁区,0,0,0,9,3,0
3147,2020-02-19,重庆市,555,254,5,荣昌区,0,0,0,9,4,0
3148,2020-02-19,重庆市,555,254,5,巫溪县,0,0,0,13,9,0
3149,2020-02-19,重庆市,555,254,5,巫山县,0,0,0,10,6,0
3150,2020-02-19,重庆市,555,254,5,巴南区,0,0,0,6,2,0
3151,2020-02-19,重庆市,555,254,5,璧山区,0,0,0,9,6,0
3152,2020-02-19,重庆市,555,254,5,永川区,0,0,0,5,2,0
3153,2020-02-19,重庆市,555,254,5,高新区,0,0,0,4,1,0
3154,2020-02-19,重庆市,555,254,5,大渡口区,0,0,0,7,5,0
3155,2020-02-19,重庆市,555,254,5,彭水县,0,0,0,2,0,0
3156,2020-02-19,重庆市,555,254,5,江津区,0,0,0,4,3,0
3157,2020-02-19,重庆市,555,254,5,涪陵区,0,0,0,3,2,0
3158,2020-02-19,重庆市,555,254,5,酉阳县,0,0,0,1,0,0
3159,2020-02-19,重庆市,555,254,5,万盛经开区,0,0,0,1,0,0
3160,2020-02-19,重庆市,555,254,5,梁平区,0,0,0,4,4,0
3161,2020-02-19,重庆市,555,254,5,黔江区,0,0,0,2,2,0
3162,2020-02-19,重庆市,555,254,5,城口县,0,0,0,2,2,0
3163,2020-02-19,重庆市,555,254,5,武隆区,0,0,0,1,1,0
3164,2020-02-19,重庆市,555,254,5,秀山县,0,0,0,1,1,0
3165,2020-02-19,云南省,173,60,1,昆明,1,2,0,53,15,0
3166,2020-02-19,云南省,173,60,1,昭通,0,0,0,25,2,0
3167,2020-02-19,云南省,173,60,1,西双版纳,0,0,0,15,4,0
3168,2020-02-19,云南省,173,60,1,玉溪,0,0,1,14,3,1
3169,2020-02-19,云南省,173,60,1,曲靖,0,0,0,13,6,0
3170,2020-02-19,云南省,173,60,1,保山,0,1,0,9,3,0
3171,2020-02-19,云南省,173,60,1,红河州,0,0,0,8,3,0
3172,2020-02-19,云南省,173,60,1,大理州,0,0,0,13,10,0
3173,2020-02-19,云南省,173,60,1,德宏州,0,0,0,5,2,0
3174,2020-02-19,云南省,173,60,1,楚雄州,0,0,0,4,1,0
3175,2020-02-19,云南省,173,60,1,文山州,0,0,0,2,0,0
3176,2020-02-19,云南省,173,60,1,普洱,0,0,0,4,3,0
3177,2020-02-19,云南省,173,60,1,丽江,0,0,0,7,7,0
3178,2020-02-19,云南省,173,60,1,临沧,0,0,0,1,1,0
3179,2020-02-19,上海市,333,186,2,外地来沪人员,0,0,0,110,64,1
3180,2020-02-19,上海市,333,186,2,浦东新区,0,0,0,60,37,0
3181,2020-02-19,上海市,333,186,2,宝山区,0,0,0,21,7,0
3182,2020-02-19,上海市,333,186,2,徐汇区,0,0,0,18,6,0
3183,2020-02-19,上海市,333,186,2,松江区,0,0,0,14,6,0
3184,2020-02-19,上海市,333,186,2,静安区,0,0,0,16,9,0
3185,2020-02-19,上海市,333,186,2,普陀区,0,0,0,11,4,0
3186,2020-02-19,上海市,333,186,2,嘉定区,0,0,0,9,2,0
3187,2020-02-19,上海市,333,186,2,杨浦区,0,0,0,9,3,0
3188,2020-02-19,上海市,333,186,2,奉贤区,0,0,0,9,3,0
3189,2020-02-19,上海市,333,186,2,长宁区,0,0,0,13,8,0
3190,2020-02-19,上海市,333,186,2,闵行区,0,0,0,18,14,0
3191,2020-02-19,上海市,333,186,2,黄浦区,0,0,0,6,2,0
3192,2020-02-19,上海市,333,186,2,虹口区,0,0,0,7,4,0
3193,2020-02-19,上海市,333,186,2,崇明区,0,0,0,4,1,0
3194,2020-02-19,上海市,333,186,2,金山区,0,0,0,3,2,0
3195,2020-02-19,上海市,333,186,2,青浦区,0,0,0,5,5,0
3196,2020-02-19,上海市,333,186,2,待明确地区,0,-7,1,0,9,1
3197,2020-02-19,山西省,131,63,0,晋中,0,0,0,36,15,0
3198,2020-02-19,山西省,131,63,0,太原,0,1,0,19,9,0
3199,2020-02-19,山西省,131,63,0,晋城,1,1,0,10,3,0
3200,2020-02-19,山西省,131,63,0,长治,0,0,0,8,1,0
3201,2020-02-19,山西省,131,63,0,大同,0,0,0,12,6,0
3202,2020-02-19,山西省,131,63,0,运城,0,0,0,19,14,0
3203,2020-02-19,山西省,131,63,0,朔州,0,1,0,8,3,0
3204,2020-02-19,山西省,131,63,0,忻州,0,0,0,7,4,0
3205,2020-02-19,山西省,131,63,0,阳泉,0,0,0,4,1,0
3206,2020-02-19,山西省,131,63,0,临汾,0,0,0,2,1,0
3207,2020-02-19,山西省,131,63,0,吕梁,0,0,0,6,6,0
3208,2020-02-19,宁夏回族自治区,71,42,0,吴忠,1,0,0,28,9,0
3209,2020-02-19,宁夏回族自治区,71,42,0,银川,0,0,0,33,25,0
3210,2020-02-19,宁夏回族自治区,71,42,0,固原,0,0,0,5,3,0
3211,2020-02-19,宁夏回族自治区,71,42,0,中卫,0,0,0,3,3,0
3212,2020-02-19,宁夏回族自治区,71,42,0,宁东,0,0,0,1,1,0
3213,2020-02-19,宁夏回族自治区,71,42,0,石嘴山,0,0,0,1,1,0
3214,2020-02-19,江西省,934,362,1,南昌,1,19,0,230,114,0
3215,2020-02-19,江西省,934,362,1,九江,0,3,0,118,33,0
3216,2020-02-19,江西省,934,362,1,上饶,0,8,0,123,47,0
3217,2020-02-19,江西省,934,362,1,宜春,0,3,0,106,33,0
3218,2020-02-19,江西省,934,362,1,新余,0,12,0,129,58,0
3219,2020-02-19,江西省,934,362,1,赣州,0,4,0,76,24,1
3220,2020-02-19,江西省,934,362,1,抚州,0,1,0,72,29,0
3221,2020-02-19,江西省,934,362,1,萍乡,0,1,0,33,7,0
3222,2020-02-19,江西省,934,362,1,鹰潭,0,0,0,18,3,0
3223,2020-02-19,江西省,934,362,1,吉安,0,1,0,22,11,0
3224,2020-02-19,江西省,934,362,1,景德镇,0,0,0,6,3,0
3225,2020-02-19,江西省,934,362,1,赣江新区,0,0,0,1,0,0
3226,2020-02-19,北京市,393,147,4,海淀区,1,0,0,61,0,0
3227,2020-02-19,北京市,393,147,4,朝阳区,0,0,0,58,0,0
3228,2020-02-19,北京市,393,147,4,西城区,5,0,0,52,0,0
3229,2020-02-19,北京市,393,147,4,丰台区,0,0,0,40,3,0
3230,2020-02-19,北京市,393,147,4,大兴区,0,0,0,39,2,0
3231,2020-02-19,北京市,393,147,4,昌平区,0,0,0,29,0,0
3232,2020-02-19,北京市,393,147,4,外地来京人员,0,0,0,26,2,0
3233,2020-02-19,北京市,393,147,4,通州区,0,0,0,18,1,0
3234,2020-02-19,北京市,393,147,4,房山区,0,0,0,16,3,0
3235,2020-02-19,北京市,393,147,4,石景山区,0,0,0,14,1,0
3236,2020-02-19,北京市,393,147,4,东城区,0,0,0,12,1,0
3237,2020-02-19,北京市,393,147,4,顺义区,0,0,0,10,0,0
3238,2020-02-19,北京市,393,147,4,怀柔区,0,0,0,7,0,0
3239,2020-02-19,北京市,393,147,4,密云区,0,0,0,7,0,0
3240,2020-02-19,北京市,393,147,4,门头沟区,0,2,0,3,2,0
3241,2020-02-19,北京市,393,147,4,延庆区,0,0,0,1,0,0
3242,2020-02-19,北京市,393,147,4,待明确地区,0,23,0,0,132,4
3243,2020-02-19,辽宁省,121,55,1,盘锦,0,0,0,11,0,0
3244,2020-02-19,辽宁省,121,55,1,大连,0,0,0,19,9,0
3245,2020-02-19,辽宁省,121,55,1,沈阳,0,-3,0,28,19,0
3246,2020-02-19,辽宁省,121,55,1,葫芦岛,0,2,0,12,2,1
3247,2020-02-19,辽宁省,121,55,1,铁岭,0,0,0,7,1,0
3248,2020-02-19,辽宁省,121,55,1,锦州,0,0,0,12,7,0
3249,2020-02-19,辽宁省,121,55,1,阜新,0,3,0,8,3,0
3250,2020-02-19,辽宁省,121,55,1,鞍山,0,0,0,4,0,0
3251,2020-02-19,辽宁省,121,55,1,丹东,0,0,0,7,4,0
3252,2020-02-19,辽宁省,121,55,1,朝阳,0,0,0,6,3,0
3253,2020-02-19,辽宁省,121,55,1,本溪,0,0,0,3,3,0
3254,2020-02-19,辽宁省,121,55,1,辽阳,0,0,0,3,3,0
3255,2020-02-19,辽宁省,121,55,1,营口,0,0,0,1,1,0
3256,2020-02-19,吉林省,90,37,1,长春,0,0,0,45,19,0
3257,2020-02-19,吉林省,90,37,1,四平市,1,0,0,15,4,1
3258,2020-02-19,吉林省,90,37,1,辽源,0,0,0,7,1,0
3259,2020-02-19,吉林省,90,37,1,公主岭,0,0,0,6,2,0
3260,2020-02-19,吉林省,90,37,1,吉林市,0,0,0,5,3,0
3261,2020-02-19,吉林省,90,37,1,通化,0,0,0,3,1,0
3262,2020-02-19,吉林省,90,37,1,延边,0,0,0,5,4,0
3263,2020-02-19,吉林省,90,37,1,松原,0,0,0,2,1,0
3264,2020-02-19,吉林省,90,37,1,白城,0,0,0,1,0,0
3265,2020-02-19,吉林省,90,37,1,梅河口,0,0,0,1,1,0
3266,2020-02-19,贵州省,146,70,2,贵阳,0,1,0,36,14,1
3267,2020-02-19,贵州省,146,70,2,遵义,0,3,0,32,15,0
3268,2020-02-19,贵州省,146,70,2,毕节,0,0,0,23,10,0
3269,2020-02-19,贵州省,146,70,2,黔南州,0,0,0,17,7,0
3270,2020-02-19,贵州省,146,70,2,黔东南州,0,0,0,10,4,0
3271,2020-02-19,贵州省,146,70,2,六盘水,0,0,0,10,6,1
3272,2020-02-19,贵州省,146,70,2,安顺,0,0,0,4,1,0
3273,2020-02-19,贵州省,146,70,2,铜仁,0,0,0,10,9,0
3274,2020-02-19,贵州省,146,70,2,黔西南州,0,0,0,4,4,0
3275,2020-02-19,甘肃省,91,65,2,兰州,0,1,0,36,23,2
3276,2020-02-19,甘肃省,91,65,2,平凉,0,0,0,9,3,0
3277,2020-02-19,甘肃省,91,65,2,甘南,0,0,0,8,4,0
3278,2020-02-19,甘肃省,91,65,2,白银,0,0,0,4,1,0
3279,2020-02-19,甘肃省,91,65,2,定西,0,0,0,9,8,0
3280,2020-02-19,甘肃省,91,65,2,庆阳,0,0,0,3,2,0
3281,2020-02-19,甘肃省,91,65,2,天水,0,1,0,12,12,0
3282,2020-02-19,甘肃省,91,65,2,陇南,0,0,0,4,4,0
3283,2020-02-19,甘肃省,91,65,2,临夏,0,0,0,3,3,0
3284,2020-02-19,甘肃省,91,65,2,张掖,0,0,0,2,2,0
3285,2020-02-19,甘肃省,91,65,2,金昌,0,0,0,1,1,0
3286,2020-02-19,甘肃省,91,65,2,未明确地区,0,0,0,0,2,0
3287,2020-02-19,新疆维吾尔自治区,76,20,1,乌鲁木齐,0,4,0,23,8,0
3288,2020-02-19,新疆维吾尔自治区,76,20,1,伊犁州,0,2,0,18,6,0
3289,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第四师,0,0,0,10,0,0
3290,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第九师,0,0,0,4,0,0
3291,2020-02-19,新疆维吾尔自治区,76,20,1,巴州,0,0,0,3,0,0
3292,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第十二师,0,0,0,3,0,0
3293,2020-02-19,新疆维吾尔自治区,76,20,1,昌吉州,0,2,0,4,2,0
3294,2020-02-19,新疆维吾尔自治区,76,20,1,吐鲁番市,0,0,0,3,1,0
3295,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第八师石河子市,0,0,0,4,1,1
3296,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第六师五家渠市,0,0,0,2,0,0
3297,2020-02-19,新疆维吾尔自治区,76,20,1,兵团第七师,0,0,0,1,1,0
3298,2020-02-19,新疆维吾尔自治区,76,20,1,阿克苏地区,0,0,0,1,1,0
3299,2020-02-19,青海省,18,16,0,西宁,0,1,0,15,14,0
3300,2020-02-19,青海省,18,16,0,海北州,0,0,0,3,2,0
3301,2020-02-18,湖北省,59989,7943,1789,武汉,1600,746,72,42752,4253,1381
3302,2020-02-18,湖北省,59989,7943,1789,孝感,41,74,5,3320,523,75
3303,2020-02-18,湖北省,59989,7943,1789,黄冈,-3,102,6,2828,941,84
3304,2020-02-18,湖北省,59989,7943,1789,荆州,36,34,1,1537,339,38
3305,2020-02-18,湖北省,59989,7943,1789,随州,11,58,1,1278,198,25
3306,2020-02-18,湖北省,59989,7943,1789,鄂州,65,27,1,1339,271,36
3307,2020-02-18,湖北省,59989,7943,1789,襄阳,8,31,1,1163,182,21
3308,2020-02-18,湖北省,59989,7943,1789,荆门,-15,11,0,900,143,33
3309,2020-02-18,湖北省,59989,7943,1789,黄石,2,47,5,985,254,20
3310,2020-02-18,湖北省,59989,7943,1789,宜昌,9,30,0,904,186,24
3311,2020-02-18,湖北省,59989,7943,1789,咸宁,7,25,0,868,206,10
3312,2020-02-18,湖北省,59989,7943,1789,十堰,14,18,0,626,144,2
3313,2020-02-18,湖北省,59989,7943,1789,天门,15,16,1,500,55,11
3314,2020-02-18,湖北省,59989,7943,1789,仙桃,13,14,0,544,121,19
3315,2020-02-18,湖北省,59989,7943,1789,恩施州,1,8,0,250,90,4
